chr	species	assigned_merian	prop_length	repeat_type	repeat_density	genome_repeat_density	scaled_repeat_density
FR997768.1	Autographa_pulchrina	M5	0.0333396104559575	Other	21.7517	31.2140150605456	0.696856843241998
FR997768.1	Autographa_pulchrina	M5	0.0333396104559575	Unknown	21.7517	31.2140150605456	0.696856843241998
FR997768.1	Autographa_pulchrina	M5	0.0333396104559575	LTR	21.7517	31.2140150605456	0.696856843241998
FR997768.1	Autographa_pulchrina	M5	0.0333396104559575	DNA	21.7517	31.2140150605456	0.696856843241998
FR997768.1	Autographa_pulchrina	M5	0.0333396104559575	SINE	21.7517	31.2140150605456	0.696856843241998
FR997768.1	Autographa_pulchrina	M5	0.0333396104559575	LINE	21.7517	31.2140150605456	0.696856843241998
FR997768.1	Autographa_pulchrina	M5	0.0333396104559575	RC	21.7517	31.2140150605456	0.696856843241998
FR997769.1	Autographa_pulchrina	M7	0.0328978110392366	DNA	22.12991	31.2140150605456	0.708973515809317
FR997769.1	Autographa_pulchrina	M7	0.0328978110392366	LTR	22.12991	31.2140150605456	0.708973515809317
FR997769.1	Autographa_pulchrina	M7	0.0328978110392366	LINE	22.12991	31.2140150605456	0.708973515809317
FR997769.1	Autographa_pulchrina	M7	0.0328978110392366	RC	22.12991	31.2140150605456	0.708973515809317
FR997769.1	Autographa_pulchrina	M7	0.0328978110392366	Unknown	22.12991	31.2140150605456	0.708973515809317
FR997769.1	Autographa_pulchrina	M7	0.0328978110392366	SINE	22.12991	31.2140150605456	0.708973515809317
FR997769.1	Autographa_pulchrina	M7	0.0328978110392366	Other	22.12991	31.2140150605456	0.708973515809317
FR997770.1	Autographa_pulchrina	M12	0.0328166949461727	LTR	19.93148	31.2140150605456	0.638542653399091
FR997770.1	Autographa_pulchrina	M12	0.0328166949461727	DNA	19.93148	31.2140150605456	0.638542653399091
FR997770.1	Autographa_pulchrina	M12	0.0328166949461727	Other	19.93148	31.2140150605456	0.638542653399091
FR997770.1	Autographa_pulchrina	M12	0.0328166949461727	Unknown	19.93148	31.2140150605456	0.638542653399091
FR997770.1	Autographa_pulchrina	M12	0.0328166949461727	LINE	19.93148	31.2140150605456	0.638542653399091
FR997770.1	Autographa_pulchrina	M12	0.0328166949461727	SINE	19.93148	31.2140150605456	0.638542653399091
FR997770.1	Autographa_pulchrina	M12	0.0328166949461727	RC	19.93148	31.2140150605456	0.638542653399091
FR997771.1	Autographa_pulchrina	M8	0.032690979664992	LTR	20.21117	31.2140150605456	0.647503051459305
FR997771.1	Autographa_pulchrina	M8	0.032690979664992	DNA	20.21117	31.2140150605456	0.647503051459305
FR997771.1	Autographa_pulchrina	M8	0.032690979664992	LINE	20.21117	31.2140150605456	0.647503051459305
FR997771.1	Autographa_pulchrina	M8	0.032690979664992	SINE	20.21117	31.2140150605456	0.647503051459305
FR997771.1	Autographa_pulchrina	M8	0.032690979664992	Other	20.21117	31.2140150605456	0.647503051459305
FR997771.1	Autographa_pulchrina	M8	0.032690979664992	RC	20.21117	31.2140150605456	0.647503051459305
FR997771.1	Autographa_pulchrina	M8	0.032690979664992	Unknown	20.21117	31.2140150605456	0.647503051459305
FR997772.1	Autographa_pulchrina	M16	0.0322193543945871	RC	21.26867	31.2140150605456	0.681382063753903
FR997772.1	Autographa_pulchrina	M16	0.0322193543945871	LINE	21.26867	31.2140150605456	0.681382063753903
FR997772.1	Autographa_pulchrina	M16	0.0322193543945871	Other	21.26867	31.2140150605456	0.681382063753903
FR997772.1	Autographa_pulchrina	M16	0.0322193543945871	DNA	21.26867	31.2140150605456	0.681382063753903
FR997772.1	Autographa_pulchrina	M16	0.0322193543945871	Unknown	21.26867	31.2140150605456	0.681382063753903
FR997772.1	Autographa_pulchrina	M16	0.0322193543945871	SINE	21.26867	31.2140150605456	0.681382063753903
FR997772.1	Autographa_pulchrina	M16	0.0322193543945871	LTR	21.26867	31.2140150605456	0.681382063753903
FR997773.1	Autographa_pulchrina	M18	0.031562106411725	SINE	21.17034	31.2140150605456	0.678231876256099
FR997773.1	Autographa_pulchrina	M18	0.031562106411725	LTR	21.17034	31.2140150605456	0.678231876256099
FR997773.1	Autographa_pulchrina	M18	0.031562106411725	DNA	21.17034	31.2140150605456	0.678231876256099
FR997773.1	Autographa_pulchrina	M18	0.031562106411725	Other	21.17034	31.2140150605456	0.678231876256099
FR997773.1	Autographa_pulchrina	M18	0.031562106411725	LINE	21.17034	31.2140150605456	0.678231876256099
FR997773.1	Autographa_pulchrina	M18	0.031562106411725	RC	21.17034	31.2140150605456	0.678231876256099
FR997773.1	Autographa_pulchrina	M18	0.031562106411725	Unknown	21.17034	31.2140150605456	0.678231876256099
FR997774.1	Autographa_pulchrina	M4	0.031054341957009	LTR	23.02932	31.2140150605456	0.737787815996442
FR997774.1	Autographa_pulchrina	M4	0.031054341957009	Other	23.02932	31.2140150605456	0.737787815996442
FR997774.1	Autographa_pulchrina	M4	0.031054341957009	RC	23.02932	31.2140150605456	0.737787815996442
FR997774.1	Autographa_pulchrina	M4	0.031054341957009	LINE	23.02932	31.2140150605456	0.737787815996442
FR997774.1	Autographa_pulchrina	M4	0.031054341957009	Unknown	23.02932	31.2140150605456	0.737787815996442
FR997774.1	Autographa_pulchrina	M4	0.031054341957009	SINE	23.02932	31.2140150605456	0.737787815996442
FR997774.1	Autographa_pulchrina	M4	0.031054341957009	DNA	23.02932	31.2140150605456	0.737787815996442
FR997775.1	Autographa_pulchrina	M23	0.0310074342154409	RC	28.38478	31.2140150605456	0.909360104585784
FR997775.1	Autographa_pulchrina	M23	0.0310074342154409	Other	28.38478	31.2140150605456	0.909360104585784
FR997775.1	Autographa_pulchrina	M23	0.0310074342154409	SINE	28.38478	31.2140150605456	0.909360104585784
FR997775.1	Autographa_pulchrina	M23	0.0310074342154409	Unknown	28.38478	31.2140150605456	0.909360104585784
FR997775.1	Autographa_pulchrina	M23	0.0310074342154409	LINE	28.38478	31.2140150605456	0.909360104585784
FR997775.1	Autographa_pulchrina	M23	0.0310074342154409	LTR	28.38478	31.2140150605456	0.909360104585784
FR997775.1	Autographa_pulchrina	M23	0.0310074342154409	DNA	28.38478	31.2140150605456	0.909360104585784
FR997776.1	Autographa_pulchrina	M6	0.030222033362947	Other	21.3778	31.2140150605456	0.684878249675142
FR997776.1	Autographa_pulchrina	M6	0.030222033362947	RC	21.3778	31.2140150605456	0.684878249675142
FR997776.1	Autographa_pulchrina	M6	0.030222033362947	SINE	21.3778	31.2140150605456	0.684878249675142
FR997776.1	Autographa_pulchrina	M6	0.030222033362947	Unknown	21.3778	31.2140150605456	0.684878249675142
FR997776.1	Autographa_pulchrina	M6	0.030222033362947	LINE	21.3778	31.2140150605456	0.684878249675142
FR997776.1	Autographa_pulchrina	M6	0.030222033362947	DNA	21.3778	31.2140150605456	0.684878249675142
FR997776.1	Autographa_pulchrina	M6	0.030222033362947	LTR	21.3778	31.2140150605456	0.684878249675142
FR997777.1	Autographa_pulchrina	M21	0.0301800148748263	RC	21.24169	31.2140150605456	0.680517708433139
FR997777.1	Autographa_pulchrina	M21	0.0301800148748263	SINE	21.24169	31.2140150605456	0.680517708433139
FR997777.1	Autographa_pulchrina	M21	0.0301800148748263	LTR	21.24169	31.2140150605456	0.680517708433139
FR997777.1	Autographa_pulchrina	M21	0.0301800148748263	LINE	21.24169	31.2140150605456	0.680517708433139
FR997777.1	Autographa_pulchrina	M21	0.0301800148748263	DNA	21.24169	31.2140150605456	0.680517708433139
FR997777.1	Autographa_pulchrina	M21	0.0301800148748263	Unknown	21.24169	31.2140150605456	0.680517708433139
FR997777.1	Autographa_pulchrina	M21	0.0301800148748263	Other	21.24169	31.2140150605456	0.680517708433139
FR997778.1	Autographa_pulchrina	M14	0.02969001971263	LINE	29.95444	31.2140150605456	0.959647131005017
FR997778.1	Autographa_pulchrina	M14	0.02969001971263	LTR	29.95444	31.2140150605456	0.959647131005017
FR997778.1	Autographa_pulchrina	M14	0.02969001971263	Unknown	29.95444	31.2140150605456	0.959647131005017
FR997778.1	Autographa_pulchrina	M14	0.02969001971263	SINE	29.95444	31.2140150605456	0.959647131005017
FR997778.1	Autographa_pulchrina	M14	0.02969001971263	DNA	29.95444	31.2140150605456	0.959647131005017
FR997778.1	Autographa_pulchrina	M14	0.02969001971263	Other	29.95444	31.2140150605456	0.959647131005017
FR997778.1	Autographa_pulchrina	M14	0.02969001971263	RC	29.95444	31.2140150605456	0.959647131005017
FR997779.1	Autographa_pulchrina	M15	0.0294178919362986	SINE	22.05694	31.2140150605456	0.706635783868762
FR997779.1	Autographa_pulchrina	M15	0.0294178919362986	LINE	22.05694	31.2140150605456	0.706635783868762
FR997779.1	Autographa_pulchrina	M15	0.0294178919362986	Other	22.05694	31.2140150605456	0.706635783868762
FR997779.1	Autographa_pulchrina	M15	0.0294178919362986	DNA	22.05694	31.2140150605456	0.706635783868762
FR997779.1	Autographa_pulchrina	M15	0.0294178919362986	LTR	22.05694	31.2140150605456	0.706635783868762
FR997779.1	Autographa_pulchrina	M15	0.0294178919362986	RC	22.05694	31.2140150605456	0.706635783868762
FR997779.1	Autographa_pulchrina	M15	0.0294178919362986	Unknown	22.05694	31.2140150605456	0.706635783868762
FR997780.1	Autographa_pulchrina	M10	0.029347987811673	SINE	23.80322	31.2140150605456	0.762581165986786
FR997780.1	Autographa_pulchrina	M10	0.029347987811673	LINE	23.80322	31.2140150605456	0.762581165986786
FR997780.1	Autographa_pulchrina	M10	0.029347987811673	Unknown	23.80322	31.2140150605456	0.762581165986786
FR997780.1	Autographa_pulchrina	M10	0.029347987811673	Other	23.80322	31.2140150605456	0.762581165986786
FR997780.1	Autographa_pulchrina	M10	0.029347987811673	DNA	23.80322	31.2140150605456	0.762581165986786
FR997780.1	Autographa_pulchrina	M10	0.029347987811673	LTR	23.80322	31.2140150605456	0.762581165986786
FR997780.1	Autographa_pulchrina	M10	0.029347987811673	RC	23.80322	31.2140150605456	0.762581165986786
FR997781.1	Autographa_pulchrina	M22	0.0287893202225766	DNA	20.11155	31.2140150605456	0.644311536372035
FR997781.1	Autographa_pulchrina	M22	0.0287893202225766	LINE	20.11155	31.2140150605456	0.644311536372035
FR997781.1	Autographa_pulchrina	M22	0.0287893202225766	LTR	20.11155	31.2140150605456	0.644311536372035
FR997781.1	Autographa_pulchrina	M22	0.0287893202225766	Other	20.11155	31.2140150605456	0.644311536372035
FR997781.1	Autographa_pulchrina	M22	0.0287893202225766	SINE	20.11155	31.2140150605456	0.644311536372035
FR997781.1	Autographa_pulchrina	M22	0.0287893202225766	Unknown	20.11155	31.2140150605456	0.644311536372035
FR997781.1	Autographa_pulchrina	M22	0.0287893202225766	RC	20.11155	31.2140150605456	0.644311536372035
FR997782.1	Autographa_pulchrina	M11	0.0281035578508468	RC	24.75419	31.2140150605456	0.793047288276899
FR997782.1	Autographa_pulchrina	M11	0.0281035578508468	SINE	24.75419	31.2140150605456	0.793047288276899
FR997782.1	Autographa_pulchrina	M11	0.0281035578508468	Other	24.75419	31.2140150605456	0.793047288276899
FR997782.1	Autographa_pulchrina	M11	0.0281035578508468	LINE	24.75419	31.2140150605456	0.793047288276899
FR997782.1	Autographa_pulchrina	M11	0.0281035578508468	LTR	24.75419	31.2140150605456	0.793047288276899
FR997782.1	Autographa_pulchrina	M11	0.0281035578508468	Unknown	24.75419	31.2140150605456	0.793047288276899
FR997782.1	Autographa_pulchrina	M11	0.0281035578508468	DNA	24.75419	31.2140150605456	0.793047288276899
FR997783.1	Autographa_pulchrina	M13	0.0269959683342761	LINE	22.38674	31.2140150605456	0.717201550539928
FR997783.1	Autographa_pulchrina	M13	0.0269959683342761	Unknown	22.38674	31.2140150605456	0.717201550539928
FR997783.1	Autographa_pulchrina	M13	0.0269959683342761	LTR	22.38674	31.2140150605456	0.717201550539928
FR997783.1	Autographa_pulchrina	M13	0.0269959683342761	RC	22.38674	31.2140150605456	0.717201550539928
FR997783.1	Autographa_pulchrina	M13	0.0269959683342761	SINE	22.38674	31.2140150605456	0.717201550539928
FR997783.1	Autographa_pulchrina	M13	0.0269959683342761	DNA	22.38674	31.2140150605456	0.717201550539928
FR997783.1	Autographa_pulchrina	M13	0.0269959683342761	Other	22.38674	31.2140150605456	0.717201550539928
FR997784.1	Autographa_pulchrina	M24	0.026346382684312	LINE	31.86696	31.2140150605456	1.02091832589264
FR997784.1	Autographa_pulchrina	M24	0.026346382684312	RC	31.86696	31.2140150605456	1.02091832589264
FR997784.1	Autographa_pulchrina	M24	0.026346382684312	SINE	31.86696	31.2140150605456	1.02091832589264
FR997784.1	Autographa_pulchrina	M24	0.026346382684312	LTR	31.86696	31.2140150605456	1.02091832589264
FR997784.1	Autographa_pulchrina	M24	0.026346382684312	DNA	31.86696	31.2140150605456	1.02091832589264
FR997784.1	Autographa_pulchrina	M24	0.026346382684312	Other	31.86696	31.2140150605456	1.02091832589264
FR997784.1	Autographa_pulchrina	M24	0.026346382684312	Unknown	31.86696	31.2140150605456	1.02091832589264
FR997785.1	Autographa_pulchrina	M19	0.0259642021296861	RC	31.54639	31.2140150605456	1.01064825972595
FR997785.1	Autographa_pulchrina	M19	0.0259642021296861	DNA	31.54639	31.2140150605456	1.01064825972595
FR997785.1	Autographa_pulchrina	M19	0.0259642021296861	Unknown	31.54639	31.2140150605456	1.01064825972595
FR997785.1	Autographa_pulchrina	M19	0.0259642021296861	Other	31.54639	31.2140150605456	1.01064825972595
FR997785.1	Autographa_pulchrina	M19	0.0259642021296861	SINE	31.54639	31.2140150605456	1.01064825972595
FR997785.1	Autographa_pulchrina	M19	0.0259642021296861	LINE	31.54639	31.2140150605456	1.01064825972595
FR997785.1	Autographa_pulchrina	M19	0.0259642021296861	LTR	31.54639	31.2140150605456	1.01064825972595
FR997786.1	Autographa_pulchrina	M26	0.0231648652297581	Other	29.41025	31.2140150605456	0.942212975259771
FR997786.1	Autographa_pulchrina	M26	0.0231648652297581	SINE	29.41025	31.2140150605456	0.942212975259771
FR997786.1	Autographa_pulchrina	M26	0.0231648652297581	LTR	29.41025	31.2140150605456	0.942212975259771
FR997786.1	Autographa_pulchrina	M26	0.0231648652297581	Unknown	29.41025	31.2140150605456	0.942212975259771
FR997786.1	Autographa_pulchrina	M26	0.0231648652297581	DNA	29.41025	31.2140150605456	0.942212975259771
FR997786.1	Autographa_pulchrina	M26	0.0231648652297581	LINE	29.41025	31.2140150605456	0.942212975259771
FR997786.1	Autographa_pulchrina	M26	0.0231648652297581	RC	29.41025	31.2140150605456	0.942212975259771
FR997787.1	Autographa_pulchrina	M28	0.0213060738278256	DNA	23.89539	31.2140150605456	0.765534006235669
FR997787.1	Autographa_pulchrina	M28	0.0213060738278256	Unknown	23.89539	31.2140150605456	0.765534006235669
FR997787.1	Autographa_pulchrina	M28	0.0213060738278256	SINE	23.89539	31.2140150605456	0.765534006235669
FR997787.1	Autographa_pulchrina	M28	0.0213060738278256	LINE	23.89539	31.2140150605456	0.765534006235669
FR997787.1	Autographa_pulchrina	M28	0.0213060738278256	Other	23.89539	31.2140150605456	0.765534006235669
FR997787.1	Autographa_pulchrina	M28	0.0213060738278256	RC	23.89539	31.2140150605456	0.765534006235669
FR997787.1	Autographa_pulchrina	M28	0.0213060738278256	LTR	23.89539	31.2140150605456	0.765534006235669
FR997788.1	Autographa_pulchrina	M27	0.0211855832910918	LTR	31.19511	31.2140150605456	0.999394340634841
FR997788.1	Autographa_pulchrina	M27	0.0211855832910918	LINE	31.19511	31.2140150605456	0.999394340634841
FR997788.1	Autographa_pulchrina	M27	0.0211855832910918	DNA	31.19511	31.2140150605456	0.999394340634841
FR997788.1	Autographa_pulchrina	M27	0.0211855832910918	Other	31.19511	31.2140150605456	0.999394340634841
FR997788.1	Autographa_pulchrina	M27	0.0211855832910918	SINE	31.19511	31.2140150605456	0.999394340634841
FR997788.1	Autographa_pulchrina	M27	0.0211855832910918	Unknown	31.19511	31.2140150605456	0.999394340634841
FR997788.1	Autographa_pulchrina	M27	0.0211855832910918	RC	31.19511	31.2140150605456	0.999394340634841
FR997789.1	Autographa_pulchrina	M25	0.0180649328189948	RC	36.85497	31.2140150605456	1.18071865886246
FR997789.1	Autographa_pulchrina	M25	0.0180649328189948	SINE	36.85497	31.2140150605456	1.18071865886246
FR997789.1	Autographa_pulchrina	M25	0.0180649328189948	LINE	36.85497	31.2140150605456	1.18071865886246
FR997789.1	Autographa_pulchrina	M25	0.0180649328189948	DNA	36.85497	31.2140150605456	1.18071865886246
FR997789.1	Autographa_pulchrina	M25	0.0180649328189948	Other	36.85497	31.2140150605456	1.18071865886246
FR997789.1	Autographa_pulchrina	M25	0.0180649328189948	LTR	36.85497	31.2140150605456	1.18071865886246
FR997789.1	Autographa_pulchrina	M25	0.0180649328189948	Unknown	36.85497	31.2140150605456	1.18071865886246
FR997790.1	Autographa_pulchrina	M29	0.0178205006458049	DNA	45.63685	31.2140150605456	1.46206279171323
FR997790.1	Autographa_pulchrina	M29	0.0178205006458049	LINE	45.63685	31.2140150605456	1.46206279171323
FR997790.1	Autographa_pulchrina	M29	0.0178205006458049	RC	45.63685	31.2140150605456	1.46206279171323
FR997790.1	Autographa_pulchrina	M29	0.0178205006458049	SINE	45.63685	31.2140150605456	1.46206279171323
FR997790.1	Autographa_pulchrina	M29	0.0178205006458049	Other	45.63685	31.2140150605456	1.46206279171323
FR997790.1	Autographa_pulchrina	M29	0.0178205006458049	LTR	45.63685	31.2140150605456	1.46206279171323
FR997790.1	Autographa_pulchrina	M29	0.0178205006458049	Unknown	45.63685	31.2140150605456	1.46206279171323
FR997791.1	Autographa_pulchrina	M30	0.0172859579094916	Other	42.58148	31.2140150605456	1.36417823587914
FR997791.1	Autographa_pulchrina	M30	0.0172859579094916	RC	42.58148	31.2140150605456	1.36417823587914
FR997791.1	Autographa_pulchrina	M30	0.0172859579094916	LINE	42.58148	31.2140150605456	1.36417823587914
FR997791.1	Autographa_pulchrina	M30	0.0172859579094916	Unknown	42.58148	31.2140150605456	1.36417823587914
FR997791.1	Autographa_pulchrina	M30	0.0172859579094916	SINE	42.58148	31.2140150605456	1.36417823587914
FR997791.1	Autographa_pulchrina	M30	0.0172859579094916	DNA	42.58148	31.2140150605456	1.36417823587914
FR997791.1	Autographa_pulchrina	M30	0.0172859579094916	LTR	42.58148	31.2140150605456	1.36417823587914
FR997792.1	Autographa_pulchrina	M31	0.0141697720483881	Other	45.50388	31.2140150605456	1.45780284630915
FR997792.1	Autographa_pulchrina	M31	0.0141697720483881	LINE	45.50388	31.2140150605456	1.45780284630915
FR997792.1	Autographa_pulchrina	M31	0.0141697720483881	SINE	45.50388	31.2140150605456	1.45780284630915
FR997792.1	Autographa_pulchrina	M31	0.0141697720483881	Unknown	45.50388	31.2140150605456	1.45780284630915
FR997792.1	Autographa_pulchrina	M31	0.0141697720483881	DNA	45.50388	31.2140150605456	1.45780284630915
FR997792.1	Autographa_pulchrina	M31	0.0141697720483881	RC	45.50388	31.2140150605456	1.45780284630915
FR997792.1	Autographa_pulchrina	M31	0.0141697720483881	LTR	45.50388	31.2140150605456	1.45780284630915
FR997795.1	Clostera_curtula	M2	0.0449593622857348	Other	43.54873	47.854176491997	0.910029869749884
FR997795.1	Clostera_curtula	M2	0.0449593622857348	RC	43.54873	47.854176491997	0.910029869749884
FR997795.1	Clostera_curtula	M2	0.0449593622857348	DNA	43.54873	47.854176491997	0.910029869749884
FR997795.1	Clostera_curtula	M2	0.0449593622857348	Unknown	43.54873	47.854176491997	0.910029869749884
FR997795.1	Clostera_curtula	M2	0.0449593622857348	LTR	43.54873	47.854176491997	0.910029869749884
FR997795.1	Clostera_curtula	M2	0.0449593622857348	LINE	43.54873	47.854176491997	0.910029869749884
FR997795.1	Clostera_curtula	M2	0.0449593622857348	SINE	43.54873	47.854176491997	0.910029869749884
FR997796.1	Clostera_curtula	M1	0.0424138216666003	Other	41.50708	47.854176491997	0.86736588199238
FR997796.1	Clostera_curtula	M1	0.0424138216666003	DNA	41.50708	47.854176491997	0.86736588199238
FR997796.1	Clostera_curtula	M1	0.0424138216666003	SINE	41.50708	47.854176491997	0.86736588199238
FR997796.1	Clostera_curtula	M1	0.0424138216666003	Unknown	41.50708	47.854176491997	0.86736588199238
FR997796.1	Clostera_curtula	M1	0.0424138216666003	LTR	41.50708	47.854176491997	0.86736588199238
FR997796.1	Clostera_curtula	M1	0.0424138216666003	RC	41.50708	47.854176491997	0.86736588199238
FR997796.1	Clostera_curtula	M1	0.0424138216666003	LINE	41.50708	47.854176491997	0.86736588199238
FR997797.1	Clostera_curtula	M3	0.0412578695506901	Unknown	42.09628	47.854176491997	0.879678286952447
FR997797.1	Clostera_curtula	M3	0.0412578695506901	LTR	42.09628	47.854176491997	0.879678286952447
FR997797.1	Clostera_curtula	M3	0.0412578695506901	DNA	42.09628	47.854176491997	0.879678286952447
FR997797.1	Clostera_curtula	M3	0.0412578695506901	SINE	42.09628	47.854176491997	0.879678286952447
FR997797.1	Clostera_curtula	M3	0.0412578695506901	Other	42.09628	47.854176491997	0.879678286952447
FR997797.1	Clostera_curtula	M3	0.0412578695506901	LINE	42.09628	47.854176491997	0.879678286952447
FR997797.1	Clostera_curtula	M3	0.0412578695506901	RC	42.09628	47.854176491997	0.879678286952447
FR997798.1	Clostera_curtula	M17.M20	0.0412454368749507	RC	43.53982	47.854176491997	0.909843679104612
FR997798.1	Clostera_curtula	M17.M20	0.0412454368749507	Other	43.53982	47.854176491997	0.909843679104612
FR997798.1	Clostera_curtula	M17.M20	0.0412454368749507	LINE	43.53982	47.854176491997	0.909843679104612
FR997798.1	Clostera_curtula	M17.M20	0.0412454368749507	Unknown	43.53982	47.854176491997	0.909843679104612
FR997798.1	Clostera_curtula	M17.M20	0.0412454368749507	LTR	43.53982	47.854176491997	0.909843679104612
FR997798.1	Clostera_curtula	M17.M20	0.0412454368749507	DNA	43.53982	47.854176491997	0.909843679104612
FR997798.1	Clostera_curtula	M17.M20	0.0412454368749507	SINE	43.53982	47.854176491997	0.909843679104612
FR997799.1	Clostera_curtula	M9	0.039943068253804	Unknown	44.31524	47.854176491997	0.926047489447679
FR997799.1	Clostera_curtula	M9	0.039943068253804	SINE	44.31524	47.854176491997	0.926047489447679
FR997799.1	Clostera_curtula	M9	0.039943068253804	Other	44.31524	47.854176491997	0.926047489447679
FR997799.1	Clostera_curtula	M9	0.039943068253804	DNA	44.31524	47.854176491997	0.926047489447679
FR997799.1	Clostera_curtula	M9	0.039943068253804	LTR	44.31524	47.854176491997	0.926047489447679
FR997799.1	Clostera_curtula	M9	0.039943068253804	LINE	44.31524	47.854176491997	0.926047489447679
FR997799.1	Clostera_curtula	M9	0.039943068253804	RC	44.31524	47.854176491997	0.926047489447679
FR997800.1	Clostera_curtula	M5	0.0394894394338037	Other	44.87321	47.854176491997	0.937707286792501
FR997800.1	Clostera_curtula	M5	0.0394894394338037	SINE	44.87321	47.854176491997	0.937707286792501
FR997800.1	Clostera_curtula	M5	0.0394894394338037	Unknown	44.87321	47.854176491997	0.937707286792501
FR997800.1	Clostera_curtula	M5	0.0394894394338037	LTR	44.87321	47.854176491997	0.937707286792501
FR997800.1	Clostera_curtula	M5	0.0394894394338037	LINE	44.87321	47.854176491997	0.937707286792501
FR997800.1	Clostera_curtula	M5	0.0394894394338037	DNA	44.87321	47.854176491997	0.937707286792501
FR997800.1	Clostera_curtula	M5	0.0394894394338037	RC	44.87321	47.854176491997	0.937707286792501
FR997801.1	Clostera_curtula	M12	0.0379879822058099	Other	44.94092	47.854176491997	0.939122210315661
FR997801.1	Clostera_curtula	M12	0.0379879822058099	DNA	44.94092	47.854176491997	0.939122210315661
FR997801.1	Clostera_curtula	M12	0.0379879822058099	LTR	44.94092	47.854176491997	0.939122210315661
FR997801.1	Clostera_curtula	M12	0.0379879822058099	RC	44.94092	47.854176491997	0.939122210315661
FR997801.1	Clostera_curtula	M12	0.0379879822058099	Unknown	44.94092	47.854176491997	0.939122210315661
FR997801.1	Clostera_curtula	M12	0.0379879822058099	SINE	44.94092	47.854176491997	0.939122210315661
FR997801.1	Clostera_curtula	M12	0.0379879822058099	LINE	44.94092	47.854176491997	0.939122210315661
FR997802.1	Clostera_curtula	M8	0.0377762444144366	LTR	44.13107	47.854176491997	0.922198922540864
FR997802.1	Clostera_curtula	M8	0.0377762444144366	RC	44.13107	47.854176491997	0.922198922540864
FR997802.1	Clostera_curtula	M8	0.0377762444144366	DNA	44.13107	47.854176491997	0.922198922540864
FR997802.1	Clostera_curtula	M8	0.0377762444144366	Unknown	44.13107	47.854176491997	0.922198922540864
FR997802.1	Clostera_curtula	M8	0.0377762444144366	Other	44.13107	47.854176491997	0.922198922540864
FR997802.1	Clostera_curtula	M8	0.0377762444144366	LINE	44.13107	47.854176491997	0.922198922540864
FR997802.1	Clostera_curtula	M8	0.0377762444144366	SINE	44.13107	47.854176491997	0.922198922540864
FR997803.1	Clostera_curtula	M18	0.037496686708495	SINE	44.66934	47.854176491997	0.933447052577957
FR997803.1	Clostera_curtula	M18	0.037496686708495	Unknown	44.66934	47.854176491997	0.933447052577957
FR997803.1	Clostera_curtula	M18	0.037496686708495	Other	44.66934	47.854176491997	0.933447052577957
FR997803.1	Clostera_curtula	M18	0.037496686708495	RC	44.66934	47.854176491997	0.933447052577957
FR997803.1	Clostera_curtula	M18	0.037496686708495	LTR	44.66934	47.854176491997	0.933447052577957
FR997803.1	Clostera_curtula	M18	0.037496686708495	DNA	44.66934	47.854176491997	0.933447052577957
FR997803.1	Clostera_curtula	M18	0.037496686708495	LINE	44.66934	47.854176491997	0.933447052577957
FR997804.1	Clostera_curtula	M16	0.0371207104228311	RC	45.07062	47.854176491997	0.941832527565017
FR997804.1	Clostera_curtula	M16	0.0371207104228311	LTR	45.07062	47.854176491997	0.941832527565017
FR997804.1	Clostera_curtula	M16	0.0371207104228311	Unknown	45.07062	47.854176491997	0.941832527565017
FR997804.1	Clostera_curtula	M16	0.0371207104228311	Other	45.07062	47.854176491997	0.941832527565017
FR997804.1	Clostera_curtula	M16	0.0371207104228311	DNA	45.07062	47.854176491997	0.941832527565017
FR997804.1	Clostera_curtula	M16	0.0371207104228311	SINE	45.07062	47.854176491997	0.941832527565017
FR997804.1	Clostera_curtula	M16	0.0371207104228311	LINE	45.07062	47.854176491997	0.941832527565017
FR997805.1	Clostera_curtula	M4	0.0360468853561846	LINE	45.30635	47.854176491997	0.946758534389927
FR997805.1	Clostera_curtula	M4	0.0360468853561846	LTR	45.30635	47.854176491997	0.946758534389927
FR997805.1	Clostera_curtula	M4	0.0360468853561846	Unknown	45.30635	47.854176491997	0.946758534389927
FR997805.1	Clostera_curtula	M4	0.0360468853561846	DNA	45.30635	47.854176491997	0.946758534389927
FR997805.1	Clostera_curtula	M4	0.0360468853561846	SINE	45.30635	47.854176491997	0.946758534389927
FR997805.1	Clostera_curtula	M4	0.0360468853561846	Other	45.30635	47.854176491997	0.946758534389927
FR997805.1	Clostera_curtula	M4	0.0360468853561846	RC	45.30635	47.854176491997	0.946758534389927
FR997806.1	Clostera_curtula	M7	0.0356520962124243	LTR	46.84038	47.854176491997	0.978814879571346
FR997806.1	Clostera_curtula	M7	0.0356520962124243	LINE	46.84038	47.854176491997	0.978814879571346
FR997806.1	Clostera_curtula	M7	0.0356520962124243	Unknown	46.84038	47.854176491997	0.978814879571346
FR997806.1	Clostera_curtula	M7	0.0356520962124243	RC	46.84038	47.854176491997	0.978814879571346
FR997806.1	Clostera_curtula	M7	0.0356520962124243	Other	46.84038	47.854176491997	0.978814879571346
FR997806.1	Clostera_curtula	M7	0.0356520962124243	SINE	46.84038	47.854176491997	0.978814879571346
FR997806.1	Clostera_curtula	M7	0.0356520962124243	DNA	46.84038	47.854176491997	0.978814879571346
